client_id;dt;total_add_count;total_click_count;total_view_count
2482621;19.06.2024;0;0;1
2482103;19.06.2024;0;0;5
2482096;19.06.2024;0;0;2
2481991;19.06.2024;0;0;2
2481876;19.06.2024;0;0;2
2481733;19.06.2024;0;0;3
2481301;19.06.2024;0;0;2
2480901;19.06.2024;0;0;1
2480811;19.06.2024;0;0;1
2479879;19.06.2024;0;0;9
2479725;19.06.2024;0;0;2
2479331;19.06.2024;0;0;4
2479174;19.06.2024;0;0;1
2478113;19.06.2024;0;0;4
2476368;19.06.2024;0;0;1
2476091;19.06.2024;0;0;2
2475983;19.06.2024;0;0;5
2475730;19.06.2024;0;0;2
2475480;19.06.2024;0;0;1
2475315;19.06.2024;0;0;1
2475220;19.06.2024;0;0;2
2474549;19.06.2024;0;0;1
2474534;19.06.2024;0;0;2
2474159;19.06.2024;0;0;1
2473609;19.06.2024;0;0;1
2473167;19.06.2024;0;0;2
2472782;19.06.2024;0;0;4
2472718;19.06.2024;0;0;1
2472510;19.06.2024;0;0;1
2472341;19.06.2024;0;0;1
2472322;19.06.2024;0;0;1
2472264;19.06.2024;0;0;3
2472085;19.06.2024;0;2;0
2471654;19.06.2024;0;0;1
2471641;19.06.2024;0;0;1
2471093;19.06.2024;0;0;1
2470864;19.06.2024;0;1;2
2470591;19.06.2024;0;0;2
2468642;19.06.2024;0;0;1
2468380;19.06.2024;0;0;3
2468030;19.06.2024;0;0;2
2467997;19.06.2024;0;0;1
2467951;19.06.2024;0;0;5
2467535;19.06.2024;0;0;1
2467179;19.06.2024;0;0;1
2466179;19.06.2024;0;0;2
2465846;19.06.2024;0;0;1
2464949;19.06.2024;0;0;4
2464352;19.06.2024;0;0;1
2464195;19.06.2024;0;0;3
2463767;19.06.2024;0;1;1
2463670;19.06.2024;0;0;2
2462623;19.06.2024;0;0;1
2462621;19.06.2024;0;0;3
2461722;19.06.2024;0;0;2
2461697;19.06.2024;0;0;3
2461574;19.06.2024;0;0;1
2461474;19.06.2024;0;0;5
2461064;19.06.2024;0;0;2
2460872;19.06.2024;0;0;3
2460467;19.06.2024;0;0;2
2460267;19.06.2024;0;0;5
2459436;19.06.2024;0;0;2
2457945;19.06.2024;0;0;2
2457286;19.06.2024;0;0;1
2457044;19.06.2024;0;0;2
2456261;19.06.2024;0;1;1
2455907;19.06.2024;0;0;3
2455451;19.06.2024;0;0;1
2455124;19.06.2024;0;0;2
2454324;19.06.2024;0;0;1
2454089;19.06.2024;0;0;1
2454044;19.06.2024;0;0;1
2453992;19.06.2024;0;0;4
2453759;19.06.2024;0;0;2
2453612;19.06.2024;0;0;4
2452994;19.06.2024;0;1;3
2452933;19.06.2024;0;0;1
2452675;19.06.2024;0;0;2
2452249;19.06.2024;0;0;5
2452224;19.06.2024;0;0;1
2451977;19.06.2024;0;1;2
2451901;19.06.2024;0;0;4
2451852;19.06.2024;0;0;8
2451426;19.06.2024;0;0;2
2450568;19.06.2024;0;0;1
2450532;19.06.2024;0;0;2
2450517;19.06.2024;0;0;4
2450458;19.06.2024;0;0;2
2450186;19.06.2024;0;0;1
2449862;19.06.2024;0;0;3
2449773;19.06.2024;0;0;2
2449726;19.06.2024;0;0;1
2448491;19.06.2024;0;0;1
2448320;19.06.2024;0;0;4
2448220;19.06.2024;0;0;2
2448108;19.06.2024;0;0;2
2447802;19.06.2024;0;0;1
2447501;19.06.2024;0;0;2
2447170;19.06.2024;0;0;2
2446840;19.06.2024;0;0;2
2446785;19.06.2024;0;0;2
2446703;19.06.2024;0;0;1
2446091;19.06.2024;0;0;3
2445877;19.06.2024;0;0;1
2445392;19.06.2024;0;0;2
2445290;19.06.2024;0;0;1
2445192;19.06.2024;0;0;1
2443693;19.06.2024;0;0;2
2443594;19.06.2024;0;0;1
2443400;19.06.2024;0;0;1
2443067;19.06.2024;0;1;0
2442900;19.06.2024;0;0;2
2442556;19.06.2024;0;1;0
2442507;19.06.2024;0;0;1
2440860;19.06.2024;0;0;2
2440644;19.06.2024;0;0;1
2440527;19.06.2024;0;0;2
2440238;19.06.2024;0;0;4
2439969;19.06.2024;0;0;1
2439306;19.06.2024;0;0;1
2438971;19.06.2024;0;1;3
2438660;19.06.2024;0;1;2
2438408;19.06.2024;0;0;1
2438167;19.06.2024;0;0;1
2437654;19.06.2024;0;0;3
2437627;19.06.2024;0;1;3
2437147;19.06.2024;0;0;2
2437035;19.06.2024;0;0;1
2436661;19.06.2024;0;0;1
2436408;19.06.2024;0;0;1
2436296;19.06.2024;0;0;2
2436047;19.06.2024;0;0;1
2436031;19.06.2024;0;0;7
2435465;19.06.2024;0;0;2
2435434;19.06.2024;0;0;1
2435301;19.06.2024;0;0;4
2435123;19.06.2024;0;0;1
2434363;19.06.2024;0;0;1
2434302;19.06.2024;0;0;3
2433909;19.06.2024;0;0;1
2433474;19.06.2024;0;0;1
2432997;19.06.2024;0;0;1
2432003;19.06.2024;0;0;3
2430894;19.06.2024;0;0;1
2430788;19.06.2024;0;0;3
2430609;19.06.2024;0;0;1
2430384;19.06.2024;0;0;1
2429936;19.06.2024;0;0;1
2429644;19.06.2024;0;0;1
2429071;19.06.2024;0;0;1
2428991;19.06.2024;0;0;1
2428916;19.06.2024;0;0;1
2428426;19.06.2024;0;0;4
2428371;19.06.2024;0;0;2
2428360;19.06.2024;0;0;3
2428024;19.06.2024;0;0;3
2427931;19.06.2024;0;0;1
2427448;19.06.2024;0;0;3
2427345;19.06.2024;0;0;6
2427075;19.06.2024;0;0;1
2426624;19.06.2024;0;0;1
2425909;19.06.2024;0;0;1
2425649;19.06.2024;0;0;3
2425477;19.06.2024;0;0;2
2425474;19.06.2024;0;0;2
2424832;19.06.2024;0;0;1
2424760;19.06.2024;0;0;1
2424646;19.06.2024;0;0;1
2424617;19.06.2024;0;0;1
2424364;19.06.2024;0;0;1
2423860;19.06.2024;0;0;1
2423382;19.06.2024;0;0;1
2421601;19.06.2024;0;0;1
2421398;19.06.2024;0;0;3
2421337;19.06.2024;0;0;3
2420776;19.06.2024;0;1;2
2420742;19.06.2024;0;0;3
2420718;19.06.2024;0;0;1
2419949;19.06.2024;0;0;3
2419719;19.06.2024;0;0;2
2419552;19.06.2024;0;0;5
2419347;19.06.2024;0;2;1
2419190;19.06.2024;0;0;2
2419007;19.06.2024;0;0;1
2418911;19.06.2024;0;0;3
2418775;19.06.2024;0;0;1
2418218;19.06.2024;0;0;3
2418106;19.06.2024;0;0;3
2418000;19.06.2024;0;0;1
2417713;19.06.2024;0;0;1
2417696;19.06.2024;0;0;2
2417536;19.06.2024;0;0;1
2417196;19.06.2024;0;0;2
2416724;19.06.2024;0;0;1
2415623;19.06.2024;0;0;1
2415183;19.06.2024;0;0;1
2414946;19.06.2024;0;0;2
2414800;19.06.2024;0;0;1
2412799;19.06.2024;0;0;1
2412774;19.06.2024;0;0;1
2412557;19.06.2024;0;0;1
2412291;19.06.2024;0;0;3
2412283;19.06.2024;0;0;3
2412256;19.06.2024;0;0;1
2411393;19.06.2024;0;0;1
2411055;19.06.2024;0;0;1
2410959;19.06.2024;0;0;1
2410723;19.06.2024;0;0;2
2410386;19.06.2024;0;0;1
2409784;19.06.2024;0;0;1
2409570;19.06.2024;0;0;1
2409272;19.06.2024;0;0;2
2408947;19.06.2024;0;0;3
2408790;19.06.2024;0;0;1
2408562;19.06.2024;0;0;1
2408458;19.06.2024;0;0;1
2408382;19.06.2024;0;0;2
2408090;19.06.2024;0;0;1
2407958;19.06.2024;0;0;1
2407799;19.06.2024;0;0;1
2407549;19.06.2024;0;0;2
2407110;19.06.2024;0;0;1
2406473;19.06.2024;0;0;1
2406098;19.06.2024;0;0;3
2406090;19.06.2024;0;0;9
2405966;19.06.2024;0;0;2
2405706;19.06.2024;0;0;5
2405292;19.06.2024;0;0;1
2405175;19.06.2024;0;0;2
2404564;19.06.2024;0;0;2
2404352;19.06.2024;0;0;2
2403576;19.06.2024;0;0;2
2403208;19.06.2024;0;0;1
2403173;19.06.2024;0;0;2
2402651;19.06.2024;0;1;2
2402507;19.06.2024;0;0;1
2402318;19.06.2024;0;0;2
2402268;19.06.2024;0;0;1
2401953;19.06.2024;0;1;4
2401774;19.06.2024;0;0;1
2401666;19.06.2024;0;0;3
2401416;19.06.2024;0;0;1
2401306;19.06.2024;0;0;4
2401037;19.06.2024;0;0;1
2400431;19.06.2024;0;0;3
2400088;19.06.2024;0;0;2
2399728;19.06.2024;0;0;2
2398987;19.06.2024;0;0;1
2398959;19.06.2024;0;0;1
2398655;19.06.2024;0;0;1
2398542;19.06.2024;0;0;1
2398390;19.06.2024;0;0;4
2398338;19.06.2024;0;0;1
2398024;19.06.2024;0;0;1
2397607;19.06.2024;0;0;1
2396947;19.06.2024;0;0;1
2396572;19.06.2024;0;0;2
2395889;19.06.2024;0;0;1
2395632;19.06.2024;0;0;1
2395439;19.06.2024;0;0;1
2395236;19.06.2024;0;0;1
2393821;19.06.2024;0;0;4
2393716;19.06.2024;0;0;5
2393626;19.06.2024;0;0;1
2393444;19.06.2024;0;0;2
2393414;19.06.2024;0;1;1
2393222;19.06.2024;0;0;1
2392599;19.06.2024;0;0;2
2391572;19.06.2024;0;0;1
2391529;19.06.2024;0;0;7
2390787;19.06.2024;0;0;2
2390412;19.06.2024;0;2;1
2390225;19.06.2024;0;0;1
2390142;19.06.2024;0;0;3
2390057;19.06.2024;0;0;1
2389886;19.06.2024;0;0;1
2389624;19.06.2024;0;0;2
2389622;19.06.2024;0;0;3
2389585;19.06.2024;0;0;1
2388770;19.06.2024;0;1;0
2388451;19.06.2024;0;0;5
2388435;19.06.2024;0;0;2
2388094;19.06.2024;0;0;3
2387752;19.06.2024;0;0;1
2387190;19.06.2024;0;0;1
2386656;19.06.2024;0;0;6
2386341;19.06.2024;0;2;1
2385024;19.06.2024;0;0;3
2384684;19.06.2024;0;0;1
2384076;19.06.2024;0;0;2
2383796;19.06.2024;0;0;4
2383476;19.06.2024;0;0;2
2383158;19.06.2024;0;1;1
2383062;19.06.2024;0;0;1
2383041;19.06.2024;0;1;2
2382708;19.06.2024;0;0;1
2382650;19.06.2024;0;0;2
2382564;19.06.2024;0;0;1
2382544;19.06.2024;0;0;1
2382110;19.06.2024;0;0;1
2381873;19.06.2024;0;0;1
2381692;19.06.2024;0;0;1
2381653;19.06.2024;0;0;2
2380919;19.06.2024;0;0;1
2380586;19.06.2024;0;0;1
2379704;19.06.2024;0;0;2
2379518;19.06.2024;0;0;1
2379276;19.06.2024;0;4;2
2378933;19.06.2024;0;0;3
2378844;19.06.2024;0;0;1
2378772;19.06.2024;0;0;2
2378567;19.06.2024;0;0;2
2378516;19.06.2024;0;0;1
2378514;19.06.2024;0;4;1
2378324;19.06.2024;0;0;3
2378174;19.06.2024;0;0;1
2377638;19.06.2024;0;0;4
2377620;19.06.2024;0;0;1
2377506;19.06.2024;0;0;1
2377329;19.06.2024;0;0;2
2377234;19.06.2024;0;0;1
2376881;19.06.2024;0;0;2
2376793;19.06.2024;0;1;0
2376604;19.06.2024;0;0;4
2376552;19.06.2024;0;0;1
2376369;19.06.2024;0;0;2
2376173;19.06.2024;0;0;1
2376172;19.06.2024;0;0;2
2376101;19.06.2024;0;0;2
2375948;19.06.2024;0;0;1
2375185;19.06.2024;0;0;1
2374424;19.06.2024;0;0;3
2374021;19.06.2024;0;0;1
2374020;19.06.2024;0;0;4
2373998;19.06.2024;0;0;1
2373675;19.06.2024;0;0;4
2373416;19.06.2024;0;0;2
2373079;19.06.2024;0;0;3
2371852;19.06.2024;0;0;3
2371533;19.06.2024;0;0;1
2369208;19.06.2024;0;0;1
2368696;19.06.2024;0;0;4
2368458;19.06.2024;0;0;1
2368216;19.06.2024;0;0;2
2368089;19.06.2024;0;0;2
2368024;19.06.2024;0;0;1
2367718;19.06.2024;0;0;2
2367450;19.06.2024;0;1;0
2367118;19.06.2024;0;0;3
2367101;19.06.2024;0;0;2
2366813;19.06.2024;0;0;1
2366422;19.06.2024;0;0;2
2366013;19.06.2024;0;0;1
2365348;19.06.2024;0;0;1
2364766;19.06.2024;0;0;1
2364339;19.06.2024;0;0;1
2363516;19.06.2024;0;0;1
2363412;19.06.2024;0;0;5
2363398;19.06.2024;0;0;1
2363362;19.06.2024;0;0;1
2363098;19.06.2024;0;0;1
2362934;19.06.2024;0;0;3
2362059;19.06.2024;0;0;3
2361688;19.06.2024;0;0;2
2361372;19.06.2024;0;0;4
2360499;19.06.2024;0;0;4
2360453;19.06.2024;0;0;2
2360281;19.06.2024;0;0;1
2360184;19.06.2024;0;0;1
2360068;19.06.2024;0;0;2
2359999;19.06.2024;0;0;1
2359478;19.06.2024;0;0;2
2358768;19.06.2024;0;0;3
2358287;19.06.2024;0;0;2
2358147;19.06.2024;0;0;2
2357419;19.06.2024;0;0;2
2357309;19.06.2024;0;0;6
2356796;19.06.2024;0;0;2
2356244;19.06.2024;0;0;1
2356051;19.06.2024;0;0;7
2355660;19.06.2024;0;0;2
2355240;19.06.2024;0;0;2
2355220;19.06.2024;0;0;2
2354836;19.06.2024;0;0;1
2354793;19.06.2024;0;0;1
2354572;19.06.2024;0;0;4
2353788;19.06.2024;0;0;4
2353698;19.06.2024;0;0;1
2353693;19.06.2024;0;1;2
2353641;19.06.2024;0;0;1
2353387;19.06.2024;0;1;2
2353209;19.06.2024;0;0;2
2353041;19.06.2024;0;0;3
2352013;19.06.2024;0;0;1
2351806;19.06.2024;0;0;5
2351722;19.06.2024;0;0;7
2350551;19.06.2024;0;0;1
2350205;19.06.2024;0;0;1
2349963;19.06.2024;0;0;2
2349945;19.06.2024;0;0;1
2349859;19.06.2024;0;0;1
2349598;19.06.2024;0;0;2
2349558;19.06.2024;0;0;2
2349160;19.06.2024;0;0;1
2348297;19.06.2024;0;1;1
2348212;19.06.2024;0;0;2
2347828;19.06.2024;0;0;1
2347815;19.06.2024;0;1;6
2347749;19.06.2024;0;0;1
2347627;19.06.2024;0;0;2
2347481;19.06.2024;0;0;5
2347436;19.06.2024;0;0;1
2347161;19.06.2024;0;0;3
2347155;19.06.2024;0;0;1
2346029;19.06.2024;0;0;1
2345984;19.06.2024;0;0;1
2345532;19.06.2024;0;0;4
2345204;19.06.2024;0;0;6
2344978;19.06.2024;0;1;2
2344606;19.06.2024;0;0;2
2344170;19.06.2024;0;0;1
2343954;19.06.2024;0;0;2
2343864;19.06.2024;0;0;6
2343856;19.06.2024;0;0;1
2343780;19.06.2024;0;0;2
2343406;19.06.2024;0;0;4
2343266;19.06.2024;0;0;2
2342143;19.06.2024;0;0;1
2341675;19.06.2024;0;0;1
2341458;19.06.2024;0;0;2
2340837;19.06.2024;0;0;1
2339596;19.06.2024;0;0;3
2339416;19.06.2024;0;0;2
2338860;19.06.2024;0;0;3
2338761;19.06.2024;0;1;3
2338715;19.06.2024;0;0;3
2338710;19.06.2024;0;0;1
2338659;19.06.2024;0;0;1
2338304;19.06.2024;0;0;2
2337496;19.06.2024;0;0;3
2336042;19.06.2024;0;0;2
2335832;19.06.2024;0;0;2
2335592;19.06.2024;0;0;2
2335312;19.06.2024;0;0;3
2334665;19.06.2024;0;0;2
2334471;19.06.2024;0;0;3
2333901;19.06.2024;0;0;1
2333309;19.06.2024;0;0;1
2333230;19.06.2024;0;0;5
2332495;19.06.2024;0;0;1
2332274;19.06.2024;0;0;2
2332206;19.06.2024;0;0;1
2331914;19.06.2024;0;0;1
2331073;19.06.2024;0;0;1
2330606;19.06.2024;0;2;1
2330422;19.06.2024;0;0;1
2330008;19.06.2024;0;0;2
2329802;19.06.2024;0;0;1
2329551;19.06.2024;0;0;1
2329540;19.06.2024;0;0;1
2329175;19.06.2024;0;0;1
2328706;19.06.2024;0;0;1
2328466;19.06.2024;0;0;1
2328040;19.06.2024;0;0;1
2327835;19.06.2024;0;0;5
2327506;19.06.2024;0;0;1
2327361;19.06.2024;0;0;3
2327224;19.06.2024;0;1;3
2326612;19.06.2024;0;0;1
2325822;19.06.2024;0;0;2
2325705;19.06.2024;0;0;1
2325601;19.06.2024;0;0;1
2325294;19.06.2024;0;0;2
2324938;19.06.2024;0;0;2
2324308;19.06.2024;0;0;3
2323743;19.06.2024;0;0;4
2322743;19.06.2024;0;0;3
2322514;19.06.2024;0;0;2
2321829;19.06.2024;0;0;1
2321629;19.06.2024;0;0;1
2320927;19.06.2024;0;0;1
2320906;19.06.2024;0;0;1
2320780;19.06.2024;0;0;3
2319609;19.06.2024;0;0;2
2319562;19.06.2024;0;0;6
2318586;19.06.2024;0;0;2
2318064;19.06.2024;0;0;2
2317777;19.06.2024;0;0;2
2317019;19.06.2024;0;0;1
2316929;19.06.2024;0;0;1
2316689;19.06.2024;0;0;1
2316194;19.06.2024;0;0;2
2315994;19.06.2024;0;0;1
2315969;19.06.2024;0;0;2
2315933;19.06.2024;0;0;1
2315258;19.06.2024;0;0;1
2315001;19.06.2024;0;2;1
2314990;19.06.2024;0;0;2
2313935;19.06.2024;0;0;2
2313605;19.06.2024;0;0;1
2313183;19.06.2024;0;0;5
2312133;19.06.2024;0;0;4
2311671;19.06.2024;0;0;1
2311419;19.06.2024;0;0;1
2310817;19.06.2024;0;0;1
2310589;19.06.2024;0;0;1
2310404;19.06.2024;0;0;1
2310155;19.06.2024;0;0;1
2309310;19.06.2024;0;0;2
2309062;19.06.2024;0;0;1
2309059;19.06.2024;0;0;1
2308963;19.06.2024;0;0;4
2306381;19.06.2024;0;0;1
2306237;19.06.2024;0;0;1
2306185;19.06.2024;0;0;3
2306012;19.06.2024;0;0;2
2305837;19.06.2024;0;0;1
2305324;19.06.2024;0;0;1
2304991;19.06.2024;0;0;3
2304184;19.06.2024;0;0;2
2303913;19.06.2024;0;0;1
2303236;19.06.2024;0;0;1
2303184;19.06.2024;0;1;0
2302315;19.06.2024;0;0;2
2301973;19.06.2024;0;0;1
2301314;19.06.2024;0;0;1
2301103;19.06.2024;0;0;2
2301080;19.06.2024;0;0;3
2300904;19.06.2024;0;0;5
2299737;19.06.2024;0;0;1
2298832;19.06.2024;0;0;6
2298265;19.06.2024;0;0;1
2298180;19.06.2024;0;0;1
2297769;19.06.2024;0;0;4
2297424;19.06.2024;0;0;2
2296680;19.06.2024;0;1;2
2295563;19.06.2024;0;0;2
2295160;19.06.2024;0;0;1
2294641;19.06.2024;0;0;3
2294317;19.06.2024;0;0;4
2292785;19.06.2024;0;0;2
2292630;19.06.2024;0;0;1
2292413;19.06.2024;0;0;2
2292284;19.06.2024;0;0;1
2292222;19.06.2024;0;0;6
2291550;19.06.2024;0;0;2
2291445;19.06.2024;0;0;1
2291293;19.06.2024;0;0;6
2291135;19.06.2024;0;0;2
2290652;19.06.2024;0;0;1
2290633;19.06.2024;0;0;1
2290619;19.06.2024;0;0;1
2290549;19.06.2024;0;0;2
2290433;19.06.2024;0;0;1
2290321;19.06.2024;0;0;1
2290161;19.06.2024;0;0;2
2289976;19.06.2024;0;1;9
2288869;19.06.2024;0;0;1
2287469;19.06.2024;0;0;1
2286795;19.06.2024;0;0;2
2286577;19.06.2024;0;0;3
2286051;19.06.2024;0;0;2
2285799;19.06.2024;0;0;1
2285763;19.06.2024;0;0;1
2284442;19.06.2024;0;0;1
2284005;19.06.2024;0;0;1
2283788;19.06.2024;0;1;1
2283018;19.06.2024;0;0;2
2282519;19.06.2024;0;0;1
2281678;19.06.2024;0;0;2
2280926;19.06.2024;0;0;1
2280872;19.06.2024;0;0;2
2280856;19.06.2024;0;0;1
2280800;19.06.2024;0;0;3
2280663;19.06.2024;0;0;2
2280233;19.06.2024;0;0;3
2279548;19.06.2024;0;0;1
2279066;19.06.2024;0;0;2
2278583;19.06.2024;0;0;1
2278382;19.06.2024;0;0;2
2278318;19.06.2024;0;0;1
2278091;19.06.2024;0;0;2
2277458;19.06.2024;0;0;1
2277437;19.06.2024;0;0;3
2277035;19.06.2024;0;0;2
2276835;19.06.2024;0;0;1
2276732;19.06.2024;0;0;2
2276696;19.06.2024;0;0;1
2276132;19.06.2024;0;0;3
2275902;19.06.2024;0;0;3
2274992;19.06.2024;0;0;1
2274930;19.06.2024;0;0;2
2274909;19.06.2024;0;0;1
2274129;19.06.2024;0;0;1
2272956;19.06.2024;0;0;1
2272821;19.06.2024;0;0;1
2272643;19.06.2024;0;0;1
2272181;19.06.2024;0;0;2
2271952;19.06.2024;0;0;1
2270610;19.06.2024;0;0;1
2270288;19.06.2024;0;0;3
2270196;19.06.2024;0;0;3
2270136;19.06.2024;0;0;1
2270026;19.06.2024;0;0;2
2269782;19.06.2024;0;0;4
2269245;19.06.2024;0;0;3
2269218;19.06.2024;0;0;1
2269175;19.06.2024;0;0;1
2269090;19.06.2024;0;0;1
2268343;19.06.2024;0;0;1
2268246;19.06.2024;0;0;2
2268222;19.06.2024;0;0;1
2267626;19.06.2024;0;0;4
2267352;19.06.2024;0;0;1
2267014;19.06.2024;0;0;4
2266913;19.06.2024;0;0;2
2266227;19.06.2024;0;0;1
2265637;19.06.2024;0;0;3
2264669;19.06.2024;0;0;2
2264617;19.06.2024;0;0;1
2263318;19.06.2024;0;0;2
2263272;19.06.2024;0;0;1
2263197;19.06.2024;0;0;1
2262781;19.06.2024;0;0;1
2262527;19.06.2024;0;0;1
2261882;19.06.2024;0;0;2
2261826;19.06.2024;0;1;0
2261792;19.06.2024;0;0;2
2261620;19.06.2024;0;0;4
2261416;19.06.2024;0;0;2
2261322;19.06.2024;0;1;2
2261261;19.06.2024;0;0;4
2259680;19.06.2024;0;0;4
2259233;19.06.2024;0;0;2
2258429;19.06.2024;0;1;1
2257670;19.06.2024;0;0;3
2257636;19.06.2024;0;0;4
2257309;19.06.2024;0;0;3
2257203;19.06.2024;0;0;3
2257186;19.06.2024;0;0;2
2256924;19.06.2024;0;0;5
2256802;19.06.2024;0;0;1
2256145;19.06.2024;0;0;3
2256048;19.06.2024;0;0;2
2255836;19.06.2024;0;0;1
2255657;19.06.2024;0;0;2
2255345;19.06.2024;0;0;2
2255211;19.06.2024;0;0;1
2255157;19.06.2024;0;0;2
2254563;19.06.2024;0;1;4
2254517;19.06.2024;0;0;2
2253755;19.06.2024;0;0;1
2253705;19.06.2024;0;0;3
2253280;19.06.2024;0;0;2
2253052;19.06.2024;0;0;1
2252815;19.06.2024;0;0;2
2252807;19.06.2024;0;0;1
2252388;19.06.2024;0;0;4
2252383;19.06.2024;0;0;2
2251909;19.06.2024;0;0;6
2251748;19.06.2024;0;0;2
2251248;19.06.2024;0;1;0
2251170;19.06.2024;0;0;1
2249767;19.06.2024;0;0;1
2249488;19.06.2024;0;0;2
2249387;19.06.2024;0;0;2
2249231;19.06.2024;0;0;2
2249230;19.06.2024;0;0;2
2248971;19.06.2024;0;0;1
2248895;19.06.2024;0;0;2
2248456;19.06.2024;0;0;1
2248263;19.06.2024;0;0;3
2248194;19.06.2024;0;0;2
2247459;19.06.2024;0;0;2
2247155;19.06.2024;0;0;3
2246501;19.06.2024;0;0;1
2245667;19.06.2024;0;0;1
2245331;19.06.2024;0;0;1
2245320;19.06.2024;0;0;1
2244864;19.06.2024;0;0;1
2244782;19.06.2024;0;2;2
2243990;19.06.2024;0;0;3
2243929;19.06.2024;0;0;1
2243726;19.06.2024;0;0;1
2243631;19.06.2024;0;1;2
2243539;19.06.2024;0;0;1
2243529;19.06.2024;0;0;1
2243122;19.06.2024;0;0;3
2242805;19.06.2024;0;0;1
2242527;19.06.2024;0;0;1
2242427;19.06.2024;0;0;1
2242343;19.06.2024;0;0;5
2241885;19.06.2024;0;0;2
2241602;19.06.2024;0;0;1
2241479;19.06.2024;0;0;2
2241350;19.06.2024;0;0;5
2241148;19.06.2024;0;0;1
2240672;19.06.2024;0;0;1
2240651;19.06.2024;0;0;3
2240359;19.06.2024;0;0;3
2240019;19.06.2024;0;0;1
2240004;19.06.2024;0;0;1
2239840;19.06.2024;0;0;2
2239690;19.06.2024;0;2;0
2239685;19.06.2024;0;0;1
2239570;19.06.2024;0;0;3
2239322;19.06.2024;0;0;1
2239141;19.06.2024;0;0;1
2239024;19.06.2024;0;0;2
2238893;19.06.2024;0;0;1
2238628;19.06.2024;0;0;1
2237984;19.06.2024;0;0;1
2237814;19.06.2024;0;1;0
2237443;19.06.2024;0;0;1
2237284;19.06.2024;0;0;1
2237278;19.06.2024;0;0;3
2236856;19.06.2024;0;0;1
2236329;19.06.2024;0;1;1
2236238;19.06.2024;0;0;2
2236208;19.06.2024;0;0;1
2236117;19.06.2024;0;0;2
2235349;19.06.2024;0;0;7
2234987;19.06.2024;0;0;1
2234970;19.06.2024;0;0;3
2234381;19.06.2024;0;0;3
2232455;19.06.2024;0;0;1
2232315;19.06.2024;0;0;1
2231919;19.06.2024;0;0;1
2231321;19.06.2024;0;0;1
2230913;19.06.2024;0;0;2
2230143;19.06.2024;0;0;1
2229936;19.06.2024;0;0;1
2229861;19.06.2024;0;0;1
2229568;19.06.2024;0;0;3
2229393;19.06.2024;0;0;1
2229220;19.06.2024;0;0;1
2227837;19.06.2024;0;0;1
2227682;19.06.2024;0;0;2
2227344;19.06.2024;0;0;1
2227106;19.06.2024;0;0;1
2226975;19.06.2024;0;0;3
2225923;19.06.2024;0;0;1
2225790;19.06.2024;0;0;2
2225308;19.06.2024;0;0;2
2225062;19.06.2024;0;0;1
2224151;19.06.2024;0;0;1
2223609;19.06.2024;0;0;2
2223239;19.06.2024;0;0;1
2223199;19.06.2024;0;0;2
2222224;19.06.2024;0;0;1
2221930;19.06.2024;0;0;1
2221824;19.06.2024;0;0;1
2221368;19.06.2024;0;0;1
2221286;19.06.2024;0;0;4
2221273;19.06.2024;0;0;1
2221248;19.06.2024;0;0;1
2221148;19.06.2024;0;1;1
2220935;19.06.2024;0;3;1
2220519;19.06.2024;0;0;2
2220329;19.06.2024;0;0;3
2219986;19.06.2024;0;0;2
2219823;19.06.2024;0;0;2
2219790;19.06.2024;0;0;2
2219238;19.06.2024;0;0;3
2219209;19.06.2024;0;0;2
2218276;19.06.2024;0;0;1
2218182;19.06.2024;0;0;1
2217646;19.06.2024;0;0;1
2217433;19.06.2024;0;0;1
2217151;19.06.2024;0;0;1
2216823;19.06.2024;0;0;2
2215602;19.06.2024;0;0;4
2215262;19.06.2024;0;0;2
2214115;19.06.2024;0;0;1
2213483;19.06.2024;0;0;2
2212566;19.06.2024;0;0;1
2211953;19.06.2024;0;0;1
2209631;19.06.2024;0;0;5
2209286;19.06.2024;0;0;1
2207965;19.06.2024;0;1;0
2207774;19.06.2024;0;1;0
2206782;19.06.2024;0;0;2
2206597;19.06.2024;0;0;1
2206557;19.06.2024;0;0;4
2206161;19.06.2024;0;0;4
2206097;19.06.2024;0;0;1
2205828;19.06.2024;0;0;5
2204978;19.06.2024;0;0;1
2204901;19.06.2024;0;0;4
2203757;19.06.2024;0;0;1
2203598;19.06.2024;0;0;2
2203126;19.06.2024;0;0;5
2202506;19.06.2024;0;1;3
2202449;19.06.2024;0;0;1
2201922;19.06.2024;0;0;1
2201809;19.06.2024;0;0;7
2201709;19.06.2024;0;0;1
2201248;19.06.2024;0;0;1
2201234;19.06.2024;0;0;3
2199951;19.06.2024;0;0;2
2199880;19.06.2024;0;0;2
2199633;19.06.2024;0;0;2
2199503;19.06.2024;0;1;0
2199268;19.06.2024;0;0;4
2199141;19.06.2024;0;0;1
2198520;19.06.2024;0;1;1
2198442;19.06.2024;0;0;2
2198350;19.06.2024;0;2;5
2198177;19.06.2024;0;0;1
2197496;19.06.2024;0;0;2
2197205;19.06.2024;0;0;1
2196892;19.06.2024;0;0;1
2196836;19.06.2024;0;0;1
2196665;19.06.2024;0;0;1
2196220;19.06.2024;0;0;1
2195195;19.06.2024;0;2;1
2194677;19.06.2024;0;1;1
2194561;19.06.2024;0;0;2
2194265;19.06.2024;0;0;12
2194197;19.06.2024;0;0;4
2194008;19.06.2024;0;0;1
